gene,K94,L1,L12,L13,L14,L16,L20,L24,L25,L26,L27,L3,L30,L33,L4,L5,L6,L8,L9
JMJD8,8.174984194911408,7.347007589893666,6.930459711959861,6.799617276997674,9.18156081443456,8.258556073643694,6.346590485494007,9.194422339586337,8.485655469665511,8.885584689415845,9.57028421008568,6.965594539211983,9.04369186330898,8.80531707368691,7.252507168895486,7.350331724714492,6.321949686764922,5.685917312009474,9.030101624512776
JTB,7.28178645206807,9.34391493684859,6.918510812397313,6.214612237651723,8.35799878399339,7.958882022923936,7.2595582171877435,8.224443780248746,8.201547047990475,9.244735822986128,7.97465982878091,8.947072758939695,7.999496132127865,8.347515723341205,7.8605410021100734,8.686862393083091,7.892241400840804,7.564054247675452,7.8420138346820085
JUN,9.499137761312658,7.507038605252669,8.845550582190759,9.539657698654144,9.461821592733704,8.529169305301282,7.551807243748689,8.962622057748602,9.325478106923663,8.987375344182217,9.17110788849424,7.4307989061790405,10.07981842623157,8.43390440369332,9.637027379416812,7.533320674163734,8.20067096097584,9.048810745255809,9.94296188337554
JUNB,7.576647211328348,8.164649286785407,7.305563784337329,8.53664242314274,8.459894052747329,8.231239307637088,7.360734667549194,7.767438880057421,8.840129105761426,8.033704496943786,8.442533931261833,7.998690089467539,8.374199834707428,7.465212618696691,9.654101942788637,8.587738440388966,8.489643782122117,7.705119474134699,9.167699063590108
JUND,6.926159180944174,NA,7.510497607460588,7.987292004950389,7.544593442080311,7.239903178929447,7.6052704226378065,7.4880262765323895,6.397075019259843,7.208976137481491,7.2355595462100855,8.50292266090739,7.320833324975263,7.3381098215759,8.95264231126165,8.617224640965242,8.979318881238546,7.998830289425699,7.667381282930796
JUP,7.404120267176113,NA,8.657064148615406,8.969608447154458,7.059005207608868,6.458967686763012,9.185649691126057,7.278224912093576,6.925169783736388,6.991018183006998,7.263882867406844,6.858807356893516,7.52873599700092,6.863018558498863,7.837625008856341,7.626487837587389,7.3872041106460085,6.66309731718288,7.5282851870798755
KANK2,5.611401003927833,7.580854843062388,8.410645610017566,7.933519330184248,6.459252069301099,NA,7.369590178129743,5.89033245612592,4.789388683528086,5.739953893048833,5.300297210207548,7.380215889823182,5.887524040245376,6.177778735424292,8.24456491626613,8.132271944329728,7.182362059976766,7.322649897900044,5.348083596423196
KCNQ1OT1,5.93939839399984,8.164649286785407,8.590846762785718,8.753876706915856,7.801957386513008,6.866565013783875,7.512368672197399,6.340829711921275,6.565417452503931,5.800873266577101,6.786157198670287,NA,5.829763200797563,5.536091803947228,7.595571856123316,6.139500704330489,7.692086485725779,7.135881422253236,6.779586701896646
KCTD20,9.16029668397872,7.166984455847372,8.20959134765227,8.089174165504476,8.97525993373243,8.637181456787514,8.199163961231422,9.011700114077767,8.978673583859836,8.831862977522222,9.422645717549534,8.972905282228917,9.393530885334057,8.73665295953059,8.853320420249153,8.912400901054786,8.182446146903617,8.586710549467531,9.227380042523004
KCTD21,6.735412873739369,NA,7.0001465531685,6.153206144379327,7.369454670623719,6.793741750294183,6.3994323913983475,6.888257801769095,7.581690434252165,7.3067342007267815,8.05384492233023,5.967257934543278,7.241837006972835,6.85871703818699,6.456984241549671,5.674632171993393,5.999945255330543,5.9891951963896,7.853714622903139
KCTD3,8.168525370934374,7.166984455847372,8.07073364295954,7.960656182498722,8.456245734094407,7.580188350830154,8.262340302970566,8.090410949372997,7.740904694267472,8.532895769689622,8.282161503391071,8.201675153346537,8.294595303145192,8.037013062987095,7.782224279965748,7.989250430380574,7.831161377826627,8.0833005294650615,8.507698524408097
KDELC2,8.10003420413848,NA,5.570664146008772,4.951399155969023,7.813410075796442,6.935888320745368,5.783134182590695,7.733165580098804,7.8659681396252505,8.3865534529299115,7.2916608281051385,6.930869714495293,7.466925310646092,7.984679037288798,5.71475243874348,6.82972200678398,5.621319119688424,6.4070524985348225,8.018711332481141
KDELR1,7.6771353953146235,NA,7.494488792216169,7.121562386985639,6.133459429624542,7.395656194579532,7.734286412005956,6.762207646028466,9.62678094320482,8.741517111289598,9.51685849172335,7.681150156970579,5.004238461867091,7.645820766925942,7.183622526255805,6.968379651174482,7.253923458660362,7.523211922636028,7.22016163226583
KDELR2,6.879466840002008,9.541722001973897,8.83287413778048,8.824513298511901,7.248108411033952,NA,9.162906351344793,4.721701812860617,5.644001832240557,5.942786617627396,7.772653073011659,9.701144737881075,5.728038540194161,7.498772193926063,9.356063587485446,9.638366401086701,8.884798005458615,8.767548867854563,7.5282851870798755
KDELR3,8.547731299634448,NA,5.945133463745121,4.436694697059689,7.02984733216544,8.436531061159643,4.296323427686644,7.875482638762302,8.61739113987817,8.346248023003087,7.554978197302907,5.277424856425457,7.278281470928244,7.783802595210171,3.4794500164463784,3.613433431989204,4.105824063993346,6.958526912376504,7.087710706516122
KDM4A,8.873104278307755,NA,7.510497607460588,7.437077581581159,8.092570253016222,7.06527702634016,7.130050790182084,7.857696571807937,7.337737230790763,8.02095813211085,7.8115482286157185,6.27474068941328,7.688919679741462,7.826277834680431,7.6289296683452665,6.43272842751554,6.639492189063402,6.4599499647873575,8.47776596208678
KDM4B,6.792532947793456,7.8433053386095235,7.738293458240905,8.853758537788503,6.414831194432358,6.458967686763012,8.349966629370966,5.635877692615315,4.439161057265407,4.751454116632127,4.149158344052552,7.59505588374674,6.222823444752672,5.376757615101846,8.1470606910932,8.023912560433923,7.6748070711431655,7.120629587900817,5.534098482068691
KDM5B,8.276579838320101,NA,6.536056229594584,6.5838748639415154,8.342271915489723,7.184010517802301,6.0265245756028865,6.445087012122086,6.397075019259843,7.285575454986253,7.594544795525666,6.895288426651531,7.639345439984281,6.191525852831722,6.4745666641055575,6.007164283907448,7.000136089131297,7.387802565937173,7.5282851870798755
KDM7A,8.006563529678756,NA,8.02688592273079,7.56046447991311,7.761141485689899,7.125864895105655,7.315622937937489,8.244353198173728,8.461464649247718,8.69412995854057,8.555685363001166,6.5280638834210745,8.353853157162364,8.287975425284037,7.644547267954378,7.373555857386,7.742716631943667,8.342837759967646,7.98718716096751
KEAP1,9.511949613534048,NA,7.738293458240905,7.089139362474183,9.424966376899855,8.086312606616998,7.75471039347592,9.39202524949931,8.26581769478336,9.112804904879924,8.636435628501745,7.72234426890885,9.640293007354456,9.042814726908896,7.706868429999497,7.403951014334572,6.4493547962316935,6.442532092824161,9.451827088445553
KHNYN,7.407780953081636,7.347007589893666,7.359590324367245,7.244424690679159,7.551449025421919,NA,7.788120681099587,7.150946141637116,4.789388683528086,6.6865360625827694,6.631714389116789,6.27474068941328,7.491968256648361,6.930153811657908,7.601985473957059,7.193869608175236,7.0678894490062,7.082903956848748,7.4686609811995215
KHSRP,7.974833496656769,7.7180398995896855,8.144399632546184,7.839189328203096,6.239145362497281,NA,7.699590469191017,7.750404004139442,6.565417452503931,7.928433748955326,7.39771447646177,7.617065888949567,6.519273112275046,7.767833123522292,8.117148214622992,7.912045550043784,7.365828281977931,7.001981435720465,6.287269874345236
KIAA0100,8.227712026903836,8.386707803777393,8.533244874926735,8.814631643320107,8.537907825066798,7.580188350830154,9.805769953128367,8.776372555543597,7.700135812038079,8.72196126830614,7.627616220886571,8.479085475726565,8.034007767421967,8.75412778795358,9.075830791090931,9.303543895593242,8.484694332617964,7.608465587908663,8.185399408810875
KIAA0141,9.914474361632164,NA,7.8240601583179,7.7692852602938185,10.366941534205067,8.337533668117013,7.582599790265695,9.998895269355677,9.599329389159989,9.687347365776022,9.286045311586909,6.57379713352155,10.421954437188193,9.846688271836365,7.278765471019801,5.9872277572321355,6.106887722762869,6.6928663170363105,10.60020811697345
KIAA0232,6.508746466997506,NA,8.123733214111274,7.82940802586573,6.289220042840588,8.986671846270868,7.781500234897765,9.3209675732582,9.98174256539408,9.241992383714246,9.24223114734542,7.820459857975129,7.29971427402428,9.524338222712261,8.00546939824441,8.190100359782386,7.585162195514803,8.000021470091655,6.252335777791002
KIAA0895,7.261698775260525,NA,4.6080282794940235,4.329745828131625,7.205280401133988,6.257076378218594,5.457326450950214,7.505899551947161,6.8711016326735415,7.067388529438185,7.09286461024532,5.575979160786519,7.241837006972835,7.515263704878889,4.982794295003073,5.904606836015633,4.546769958223633,5.46218922445358,7.627042217589095
KIAA1429,7.8988319949654855,NA,7.323798358020872,6.65205092652389,8.749439568850773,7.2937109759439505,7.181246253113416,8.430990630261407,8.527037251398324,8.366541487987005,8.532590346739637,6.999503164694746,8.462367432443623,8.471012357648641,7.023226110124748,6.749145730622152,7.107064923068483,7.352799503199053,8.157348652925544
KIAA1456,8.85176235160616,NA,5.476005380439206,5.799532198500474,8.663455597463175,8.387881345309244,6.667027099820787,8.71842232766757,8.644504347087905,8.391513369453763,8.783079633201309,6.27474068941328,9.159585745113612,8.498921265627745,7.284757805147473,7.185145304266273,6.387058185723225,5.188950594542126,9.249692529595427
KIAA1522,8.17283446483132,NA,7.191033916434966,5.717060028745438,8.239893130065356,7.395656194579532,5.9340353657826395,7.724468505980008,8.118895035747544,7.502826279367104,7.594544795525666,7.127688898243106,8.3606673165877,6.610163775265869,7.490604887590168,7.294642436231497,6.759093294448816,5.4271956420838325,8.326434524291765
KIAA1671,9.245613009691604,7.580854843062388,9.433413578356115,9.284398178719483,9.64443842916368,9.93414604151655,8.95505016709109,9.894215982216396,11.108313552597872,9.652649388583457,10.425976242446593,9.484791496563341,10.175671286657783,9.147907872660278,9.71269051088465,9.402828900671482,8.408339740424806,7.222113802715549,9.970091227800348
KLC4,10.947983019874433,NA,8.98956799808609,8.624106765671874,9.145767936449841,8.337533668117013,8.313717863237839,8.201124683288347,10.276821183774176,10.791987170601194,10.110253057532448,5.16239451505743,9.180917989968998,7.398622731028555,6.75049201664052,6.121322617346445,6.343980619422608,6.314337482709417,9.962005856270496
KLF9,7.351870758933282,7.8433053386095235,8.568081238630457,8.646561987471697,8.2356429219863,7.2937109759439505,8.995658201482703,7.837673647836491,8.2866203493636,8.234755220436382,8.140412180335138,6.661131517394383,7.950652944236614,7.998430466769465,8.41633664992902,7.78500729966497,8.989837104716548,7.484587612336108,7.757338270037293
KLHDC3,5.661323928389452,NA,6.844661421498936,5.877543666368043,7.1248324549572235,6.550220642181445,7.590196319700675,4.069956954041009,6.397075019259843,5.12942739121929,4.927951430091854,7.3277947145981255,7.909422576478429,4.878723431661106,6.784723200769703,6.688705097887388,6.40812403116651,6.271575992236832,6.779586701896646
KLHL12,7.599234890281268,NA,6.122266464930162,5.436913500590949,7.807695095627439,7.580188350830154,6.709497572176433,7.373091322164592,7.5590697623515855,7.1516601772857715,7.416759969331219,6.782955377318755,8.4303376250824,6.77445256309352,6.4780575804133615,6.599594477108072,5.508804154191447,6.374357288219128,7.888258153706053
KLHL2,8.77163848384095,NA,7.066621827805703,6.487652734950862,7.807695095627439,8.175003334930315,7.774849267728785,7.750404004139442,8.313898685539181,7.608843369598857,7.0769891251620844,6.702892965906765,8.407485992866215,7.47086037393027,7.480197931840584,7.350331724714492,6.585034981387983,6.620360985098204,8.230971686232833
KLHL24,6.651443693487812,7.259802170726884,8.345203953201777,7.411081378673876,6.429790638344111,6.636043454032832,7.559567214475132,7.039663800534397,7.415349347671169,7.054937592337341,6.4088747657356055,7.45544052626885,6.531402670812605,6.950508650314907,8.194515964057116,7.533320674163734,8.074583630022568,7.790204748868996,6.803916179889482
KMO,8.016187863065452,NA,6.142953755038784,6.695775117043864,8.31433050030783,8.231239307637088,7.4635736266207235,7.750404004139442,8.194225865180245,7.8368574807813705,7.554978197302907,7.21686698488937,7.8907128122300545,7.792849264226005,6.733066947282149,6.9785134288313575,7.831161377826627,7.977219123996948,8.099555937938783
KMT2B,8.626815671433564,NA,7.952662552027052,7.652098045072689,7.694573898564682,7.06527702634016,7.33383724875703,8.166226740439408,8.727993368146718,8.4305905346566,8.333175104783843,6.480833300332341,7.813348639914468,8.01398754241089,7.929734411288782,7.830474338981224,6.98619504553932,7.0873938113614745,8.384051343431933
KMT2D,8.970377992493573,8.115820272327904,9.806794168283028,9.640992734063294,9.296197946826323,8.175003334930315,9.160357038733816,9.415179327840098,8.712702775391142,9.25293497734174,9.308313448189251,8.405115576127871,9.186681545378898,9.336814203265076,9.879039783495935,9.21417350225265,9.058064567286516,8.6442193586283,9.455671205916905
LACTB,8.514163333443358,NA,6.261209955434138,5.384437977450899,8.520544210590481,7.781925111992857,6.3994323913983475,8.48990927113102,8.844812301754699,8.31526234677978,7.816337212343383,5.967257934543278,8.100648885144905,9.094032594143739,6.327514814428968,6.3096955089607025,6.7090446523494816,6.903574463042181,7.437898608616541
LAMB1,8.266534648459453,8.01290584330152,7.119769915651004,7.987292004950389,8.00538390082705,7.890681159119927,8.666141888045052,8.88377355641231,7.828628760413606,8.25122006503633,7.681104395894037,NA,7.564589935176032,8.679267141996517,7.42157776075655,7.066649985686356,7.936412084203296,8.923209079294297,9.388885963525004
LAMP1,7.374495503135909,8.344946557994655,8.92235037987553,9.085087118797956,5.255044762863919,NA,8.766775605658742,7.039663800534397,7.060165589989252,5.830394698776997,6.542044529087137,9.208588055267962,6.680454162606422,4.993033911707029,9.273595048415741,8.891100839302672,9.239425980324382,7.93300066633306,7.238128259849118
LAMTOR1,9.287941392517874,8.06528053643106,6.8319771274877095,6.121494325385575,9.227230456303593,8.919802755680484,6.623268348890912,9.621311912980522,9.945138079032626,9.669081848315985,10.131544219825406,7.7018942378796655,9.637490136094668,9.26954875338293,7.170736850783436,8.02879700396518,7.557145325058292,6.504276173506211,9.783881840708387
LAMTOR2,8.909709419003976,NA,5.3029766559491645,4.951399155969023,8.858495070663897,7.345583867872714,5.423707788615351,9.56335816094005,8.62829764463948,8.59010572865961,8.535497523389564,5.48316044417396,9.59910853742466,9.332943048411847,4.510172871337717,3.713901330185765,4.691259398685668,6.654045503511137,8.77098022438353
LAPTM4A,6.110890265174055,NA,7.8176407354348125,8.330187619246503,6.0584401398168115,6.550220642181445,8.26708733475182,7.098061953223718,7.123204254380015,6.964635802023706,7.139469061580117,6.480833300332341,6.1772326163123505,6.888561778021559,7.601985473957059,7.076118662076814,8.454635663151121,9.179672503777843,6.568597644125061
LCP2,7.5404219516291935,NA,5.37469696855497,6.411025692622838,6.688001911847399,6.866565013783875,5.317879189438967,8.390330822774102,7.44031915004439,7.942020395960354,8.454871241027755,6.61812507929575,7.052816173051516,8.482240791177729,5.839409444462982,6.447395221524433,7.557145325058292,7.150973703074262,6.754839885786913
LDHA,6.0745038071572335,9.92853339986131,10.080527931352849,10.909383002421178,7.1700783680688165,6.361550748157642,11.63163042567957,6.647273222890293,7.464864123770406,7.378437643045265,7.686345740822267,9.736762552519911,7.46059605676558,6.4363260487681995,8.8653665314648,9.731189595563388,10.487222234849328,12.882303430293534,6.7296611636022785
LDLRAD4,9.094814589393613,NA,7.73147990564909,7.652098045072689,9.090356430868477,7.345583867872714,6.842663009044804,8.989186156556295,8.279719406441606,9.13663337500734,8.061932861436022,6.782955377318755,8.978737647045191,9.222618122494959,7.21951907085276,7.028141320801316,6.85426492239853,6.0177034521557164,7.2907234423514264
LDLRAP1,6.214847510098343,NA,7.011440657434681,7.121562386985639,6.429790638344111,6.257076378218594,6.9762114659119,5.777142935910321,5.460894144106236,6.1905528550568025,6.034491035021789,5.823217969454218,6.337792943368752,5.629947092587548,7.492332104965344,7.426334379033092,5.46926088740968,5.84815901124089,5.799074227977583
LGALS1,7.627766040725122,8.01290584330152,4.666351841884156,5.273388513627028,6.6628981127241484,8.362927126929351,4.684823899706709,8.113909956193693,9.498914122831737,9.094671666637206,8.222077799537521,7.187749176008472,6.83524195772266,8.903593626027908,4.4826321618433855,7.553797793045211,6.469536560523823,8.561113829404642,6.450276797632599
LIFR,8.869126641439403,8.115820272327904,7.055753151516528,8.309227569660708,7.087585437354376,7.239903178929447,7.130050790182084,6.581370929301654,6.8893504252512034,6.637276354474034,6.2621508720889505,8.53795584614147,8.70924031676814,5.727534771927536,7.32408298020267,9.148372286472577,8.333234443316327,7.946656220461273,8.17610962522411
LIMA1,8.408502244423227,7.4292408918891315,6.142953755038784,6.437022889980133,8.015335576182684,NA,6.215201496414993,6.978801689372267,4.865106023576532,7.104109304428102,6.8897535384887245,8.08017528721795,8.229079970325676,6.514968904821872,6.137505338102512,7.45564869174912,7.907115731882568,8.582740876689416,8.166759635090235
LIMS1,4.7517278409234915,7.259802170726884,5.770014617653695,6.089069753908214,4.915720568834052,NA,6.23471997153125,4.250421848742613,5.986774835148813,3.7121014394655063,5.61810005428452,7.782010581563929,3.57995413320959,4.678513363476187,6.903715278524482,7.573988329627527,7.936412084203296,8.345651591119493,4.334762356111602
LMBRD1,8.10455247594003,NA,5.715811752693357,6.357582230853778,7.74328916164499,9.212990902519094,6.134374605313257,8.213608423220558,9.637616958363578,8.690109863570159,8.595232834964298,5.897034840752619,8.433572795626143,7.839435356554427,6.133083570431252,5.839379900732352,8.305434517435438,8.604048501300477,8.00827962528289
LMF2,6.8474773555214785,NA,7.230229498970859,6.674078660711194,7.0199955976317785,7.580188350830154,6.608382097962595,7.3841776626355315,8.103345089289286,7.935243066507988,7.537683161456146,6.15948734341549,6.691306347464208,7.660722409734708,6.5757856963591745,5.839379900732352,6.823233437112238,5.869170994131574,6.510649873282484
LMO4,6.663742679177867,7.651077363557134,5.40926294500038,5.088930526753662,6.133459429624542,NA,5.9340353657826395,5.67251180731496,5.767532003874413,6.047052018170335,5.841266049073036,7.4307989061790405,6.2670175750025034,6.542048108207927,5.61046224998851,6.5046153112670755,6.528441275407248,5.915358061077454,6.142151843421734
LMO7,5.989115308099825,7.4292408918891315,8.892119268433353,8.685036757640676,5.557072622816671,7.002032722657708,8.432574094145261,4.593838184342937,NA,3.579298751483485,4.087105747982108,6.034220991868958,6.555360069006605,5.224610304535579,7.538202069659702,7.373555857386,7.170082292772394,7.046473041647614,5.474719049545042
LNPEP,6.1810206381572765,NA,8.189844285057612,7.674125065308322,7.187786748974807,6.550220642181445,7.962138477330372,9.285191008973728,9.21767547044414,8.27825066427223,8.021031972901179,7.820459857975129,6.192590197029853,9.482316187950369,9.277106146289379,9.443634675228223,8.950889509754498,7.001981435720465,5.534098482068691
LONP2,7.914355974655061,9.278867538151475,11.442454898458832,11.12062396928994,6.384438759308535,6.866565013783875,10.227149031114406,8.289275726036339,8.244710686539792,7.814872697372644,7.39771447646177,9.566239657414327,7.142533914024019,8.148693958468963,10.097902121673352,9.964485922382453,9.635246817559297,10.356168432555522,5.645992934794473
LONRF3,7.293706160825371,NA,6.793241067668211,6.65205092652389,8.555064941906908,6.144441590947819,6.777616195765697,8.530389696553309,5.070985676298916,6.89648863803207,8.526758359427651,5.383956913525152,8.951914381400107,6.9219307779931025,6.453441896340694,5.7236534926200076,3.883195167592323,6.263663145652446,7.255873889111156
LPGAT1,8.424853216916661,10.063401536008145,8.940189574412665,8.309227569660708,6.841321799835578,8.203395312350937,8.538458039412282,8.230599070282542,9.085418914253994,8.853592298510412,7.995923024369885,9.985444946063586,8.58672549235928,7.66811590596979,9.45237769444604,10.151885098684376,8.881035951738758,8.048031931526195,7.4533617860438195
LPIN1,6.350370017781623,NA,8.517487867074289,8.145443716398093,7.0199955976317785,6.144441590947819,8.394033186583078,7.14769707024165,6.053028857207421,6.382141447348099,6.815156461050604,7.354243383403924,6.658501783624201,7.316316061119421,8.750986935721647,7.896096108491429,6.823233437112238,7.444900726345862,6.354698372776381
LPP,4.985252603906348,9.038055713430415,9.264338377027913,9.195815225895766,4.78221248947162,NA,9.073598171724063,4.704114878996842,4.439161057265407,5.3895206513449185,3.5566794002083473,10.130218135346984,4.355959182016557,4.513198838540577,9.928996765967062,10.002226456896688,9.73031097329691,9.16222127646216,6.354698372776381
LRG1,8.529365645273257,11.39009594784637,10.776299598162497,11.802202203843725,7.700754027576723,8.756950901295573,12.91322204957631,8.61751985919956,8.639122316518518,8.607261922724389,8.931714410110226,11.4014114391747,8.685012729996034,8.493382508763117,11.338369387972966,11.602942194624545,11.746963298750662,10.668406137674252,8.4316694585653
LRP11,4.7048870286669295,NA,5.443020085886404,4.716879844797203,5.501514760545843,6.257076378218594,4.794107241889707,6.203629580549494,6.8711016326735415,6.213140913152481,5.878377725103769,6.218264623664984,5.500159076171647,6.5094915326994265,6.679492217324514,5.062813540327744,5.914192012167069,5.475952403867785,5.937459316193182
LRRC47,8.360197688756903,NA,7.453671887461189,7.039096223258538,9.235767879815649,8.231239307637088,7.171151467443844,7.704706250588581,8.655208546537539,8.4305905346566,8.512074407406674,6.661131517394383,8.609788756275579,7.888789327073175,6.529432333696791,6.447395221524433,6.276852103930311,5.5751925433514256,8.628407651656387
LRRC59,10.536148087600429,8.115820272327904,8.015712553363981,8.105476368874116,9.649239728147771,8.337533668117013,8.432574094145261,9.095872282837254,9.024802417736028,9.497974606707137,8.947079815304532,8.60556892987992,9.651450353469352,8.58476604527639,8.12273455721334,8.389344146948106,7.528573578798559,8.606396705550717,9.740423851149453
LRRC61,9.441373424744379,NA,4.8283834987840475,5.877543666368043,9.210002532353885,7.743771608645586,5.909955961949914,8.667152144033059,8.186867340298027,8.954236754712733,8.426962433361089,6.034220991868958,8.797261890380932,8.419374051646054,5.01198558765592,4.620410478320393,4.386182326341512,5.420093905085997,9.115196860954212
LRRC8A,7.024807905536628,7.8433053386095235,7.617845195336111,7.437077581581159,6.502345972396499,NA,8.074723508795183,6.52739234675091,5.727519113114022,7.104109304428102,6.6425411648034665,8.627420333318602,7.320833324975263,6.917801618078402,8.034209976839795,9.514993339598972,8.041261439718335,7.554357020282756,7.0677560001561
LRRFIP2,5.5464653866593014,7.651077363557134,7.911055939759342,8.430649781848755,5.851815350804296,NA,8.01952895329635,5.33817114780741,6.371338611233382,5.466748180042055,5.455706209539331,7.4307989061790405,5.595671630011504,5.352488070564947,7.196394129238149,7.912045550043784,7.700649198172558,8.707566184864556,5.05562731527303
LRRK2,6.119845274309993,NA,6.753436189215892,6.487652734950862,6.399715007906673,6.361550748157642,6.113439964852978,6.7190788213288375,7.310910110438337,6.670302326537529,7.384876350261971,6.218264623664984,6.66951972676736,6.5947277991135795,6.133083570431252,5.883190530030086,8.27135167645263,5.9891951963896,6.754839885786913
LSG1,5.252835860196116,NA,6.977289586038774,7.214676045121083,5.150560142745748,6.458967686763012,7.7411265827100895,4.704114878996842,5.359816917989642,6.021683566168166,6.609813995847238,5.823217969454218,4.605828316947294,4.791146023793965,6.598415587409656,6.22710638884781,5.791299257858837,6.985237631356293,6.803916179889482
LSM14B,6.5556990776113135,NA,7.022647032412808,6.560414271462976,7.178959728573075,7.2937109759439505,6.777616195765697,7.163869746035312,5.952470762319974,6.839553987948348,6.631714389116789,6.034220991868958,7.001420857085849,7.111019217034494,6.753375842548882,7.1586513073148,5.6917320778639695,6.182051881172738,7.145970388612957
LYRM1,7.21231552429917,7.166984455847372,5.770014617653695,6.5838748639415154,7.400161058890161,6.793741750294183,5.122174365555919,7.4436749679725,7.310910110438337,7.465682317052247,7.068985387895113,7.24540871886518,7.263813973202959,7.10739792121157,6.115259716306207,7.037865278724221,6.1821938714305436,7.311179351269397,7.307837536759388
LYSMD3,13.52380134281904,7.347007589893666,6.316891126835758,6.302082585808856,13.08783585540444,10.175395061082606,6.4670060509077505,11.807623338907893,12.169999065091782,11.834780190757789,11.898150136277868,7.354243383403924,13.280327745207606,11.634325286104021,7.349081275058177,7.567289498090107,6.489439893940139,7.286009141444707,13.178789834868747
LYZ,6.172438522866484,NA,4.974040674157072,5.436913500590949,7.049351245911412,6.793741750294183,4.566578932314828,6.209874125211732,6.99424608896892,6.235380758351349,7.08494870441797,7.912325540750926,7.249199923003443,6.328474445836976,6.4029135269468735,6.357070842178407,10.01066993434039,7.055667378429858,7.74482561941066
LZIC,7.680165597856378,NA,5.945133463745121,5.583776061703928,8.059287658537452,7.06527702634016,5.317879189438967,7.918058332647478,7.476981769822855,7.197693664768812,8.192913271641926,6.5280638834210745,8.13682455348552,7.600169446363909,6.826400697532643,6.559652253643067,6.914394532128144,7.1184375321898745,8.47776596208678
MAGED2,7.516886729342458,NA,6.316891126835758,6.273511031406143,6.289220042840588,6.458967686763012,6.253977898838558,5.635877692615315,5.952470762319974,5.995861037072229,5.455706209539331,6.57379713352155,6.365158699778204,5.862555220124454,5.021586221632388,5.430745264958135,7.170082292772394,7.378673255200264,7.026998983979299
MAGT1,6.481213982992026,9.32255668881069,7.696920933084973,7.868141524158835,6.2727208480452905,NA,8.209065293911658,6.791648571883689,6.397075019259843,7.683537521453433,8.163146988174953,9.731727815084566,6.309898046522958,6.946460592518724,8.897658100920806,9.915218750354486,8.64855446509255,7.998830289425699,6.32137802079046
MAK16,7.745268817700497,NA,5.147863147906898,5.436913500590949,7.964876191899863,8.737667144037507,4.990592273030762,8.201124683288347,8.405505020714058,8.645133298593342,8.401693082179518,6.329088963873916,8.357264259964131,8.361264623894174,5.4561751012484425,5.967011863682172,5.914192012167069,7.20568779962065,8.069767571263109
MALAT1,5.709576947496471,10.405661317196847,15.886609574375344,15.605222133238856,6.488123885703198,6.935888320745368,15.094064204354774,5.708238668249384,7.123204254380015,6.4214698488116415,6.204866914924784,12.687337291267363,5.809983997905222,6.218633241087263,15.523709076873471,14.209217980067853,15.494681972175423,15.357018006761761,5.134484297740672
MAML1,7.954954686730835,NA,7.066621827805703,7.199568481087917,7.874824574620076,6.935888320745368,6.737132161273445,9.353059954680623,8.103345089289286,9.06082361584876,8.77817877971849,6.15948734341549,7.094289811237564,9.652870777361345,7.73340092126106,7.066649985686356,6.489439893940139,6.403456073570814,7.307837536759388
MAN1A1,8.453471770278929,9.665636618956105,9.518993336039879,9.690461810455771,8.18804508176292,7.184010517802301,9.98213024431436,5.5694405707081724,6.422360347561783,6.586275071781985,5.859941215713539,10.643204238839074,8.294595303145192,5.913213252342102,10.849735040651526,9.975912107449838,10.26997328661748,8.978037107381313,7.571439957455842
MAN2A1,7.9347981364308335,8.505194108082959,8.204679863864088,8.199600719598907,8.23138015570449,6.71704624352749,8.793344380507913,5.405008968154638,5.6003572645633195,6.235380758351349,7.654608179643441,7.981825839158288,8.465531647048723,5.376757615101846,9.021843082319423,8.899125260157161,9.188588565455381,8.056071507984212,8.018711332481141
MAN2A2,7.680165597856378,8.344946557994655,9.102134222107994,8.69584368444132,6.896208248423084,6.636043454032832,8.432574094145261,7.435704744550213,6.565417452503931,7.511964745527068,7.782475610630554,7.7018942378796655,7.271065857188363,8.027463716172877,9.268060286302832,8.499005996810824,8.034503638194453,7.5608290754532685,6.941859076342153
MAN2B2,6.842076127685525,NA,8.13410342848116,8.316248142383204,6.896208248423084,7.06527702634016,8.313717863237839,7.067439959311594,7.972515965551667,7.264101767736124,7.696771648482068,7.526936438310264,7.428526457659357,6.823835210776769,7.884414680145538,7.2451357212011285,8.094213661257383,6.797960509956416,7.126810718153662
MANBA,6.758532987973036,NA,5.743167724222728,6.5838748639415154,6.784264363878551,6.458967686763012,5.122174365555919,6.5123135191348975,6.795706659126251,6.882464231209701,6.248041705391129,5.575979160786519,6.636210204205712,6.675207892689899,5.545397963337733,6.157452592951513,7.767380619193267,6.722033452591008,6.0637244240615384
MAOA,4.797095548320291,7.507038605252669,8.864358820544945,9.00044625087884,6.16955517991814,6.144441590947819,9.152681960383626,3.955699530138496,NA,4.480634581529779,5.094910981524526,7.3277947145981255,5.706803673462476,4.422848664328498,8.75674686216052,7.018351377094293,7.884746328774719,8.862945057150329,5.2803378372083305
MAOB,7.652661886543781,NA,8.285982816209819,8.640980863543783,7.907253184386301,7.239903178929447,8.538458039412282,8.204255759993368,8.237605832377072,7.988590646103921,7.84004654087026,6.27474068941328,7.485748155867954,8.419374051646054,7.67528424326253,7.193869608175236,6.914394532128144,7.619358047389083,8.166759635090235
