tf,A584,A609,A616_OCT,A707,A720,A727,A748,A764,A972,A991,B136,B199,B215,B254,B283,B320,B346,B929,B986,C106,C145,C173,C186,C250a,C369,C51a,C552,C71
IRF4,0.9393913172105,5.193526570627224,-3.324008636663629,7.044951185424171,1.712324462569861,0.2567130802804913,-1.7660399814279533,0.7787352099698219,3.389795852091877,-4.085925676085098,3.1338255292500343,1.4992281806736298,0.5886068419954426,2.464266894621566,5.069437224592288,3.0360755281401737,2.6873634982784798,-3.235014117717242,-5.265355151560676,-1.9308910266604755,-0.8916303925906403,-6.858187414432865,2.8978325722803393,-1.5065843845476863,-0.7878050978908281,-5.499414518305905,2.6426300669687826,-0.8336196530236893
IRF9,-1.443041996461895,2.4512709405288025,-1.728159456649784,-1.1229975395535616,-3.336742689316546,-3.025371534628211,-1.1038011587114083,-4.4620587741419575,1.4005128832964484,0.32135804575621074,-0.8899972284766129,2.9959514932108178,-0.15758934507682495,0.9395042259938076,-0.4246601201680824,3.4237693992506326,1.7305534858366745,2.9398903300464676,-2.911603341482251,4.901411911056968,-1.7092695516930079,-2.0819685416082,4.457127893286335,-3.7328942878009346,-3.4090758498815807,-1.395825852945715,-1.1650985953256958,7.032318238693187
JUN,-0.3540486076784528,5.286871807445776,2.2543379452332744,2.5275203915606124,1.192907399911524,-3.301083800057791,-1.815032718809869,-4.2944938271173685,4.2434568045134355,-0.022818659124057585,-0.807053175387696,1.9257466733236077,-1.6387947933452176,2.3247138672330907,5.198585686158205,2.723857336616275,4.889173811570722,-3.1957972075056613,-2.4234641177563843,-3.180039232859756,-3.661902200834806,-2.014056658408845,0.19551150407201626,-3.5816544818132545,-2.87784584662752,-0.1324649370582037,0.3219113309426389,-2.668974902041826
JUNB,-2.1680136537869346,0.49145339171440316,-2.0096210166079587,2.1821300757738418,2.453780248974786,0.04330575757760564,1.0485565045532608,2.1654921095074364,1.9017500323519596,-1.5031076909670469,0.08064855493976128,0.7365106295012457,-1.5810469031261591,0.36786289604759975,2.2130795467067177,-0.9768004706013711,0.037363787329018995,-1.8832531114268973,-2.527343473899576,0.535305311170649,0.22839025435030613,-2.6498636416358377,3.2477920682968264,0.7875273747418144,0.25477793078683814,-2.5493418423764154,2.6993767605891024,-0.47575740814959117
JUND,0.10656215015017269,1.7069944360620923,2.1046204164059907,0.001619628179070781,0.5445974867887717,-0.6555370290999377,0.30322404822907917,-3.232786893867704,1.3737719223879306,-1.270162206435029,-0.09508939600407136,1.3445804526941543,0.5404133836702014,2.0386060638727965,1.6249809621591405,0.6112173741194044,1.365568708456159,-2.473683482291434,0.6870358141122374,-1.48574965410728,-3.4659195430776797,-0.1779997015281423,0.838766478160783,-0.9160079097644326,-2.0463232918799807,0.8635982284782889,-0.29555777272557776,0.19925327350639427
KDM5B,-0.5736470511537036,0.24931434896980706,-1.5212043134537896,1.9843552366637056,2.5939451570956464,1.0206322115981203,2.3088028690738205,2.5765523090575866,0.8061939347597599,-4.589321604855166,-1.094623326851266,0.1580216987684163,0.2950738620852957,1.244700574602841,0.6265022531031414,0.3877175844397236,0.7752246208872495,-1.0409176820189316,-0.789618202154615,0.014101308346262895,1.415919207781887,-2.375814362199006,2.74999954417991,-1.2893820005864909,1.3085631284289065,-3.801937812952399,3.2451854165880656,-0.259694800052077
KLF1,-0.3374946067485986,1.915341967426934,2.051122423488564,-0.3760326768679741,2.998979985642878,0.9011426280342713,2.4047629400659263,-1.1140290727906534,-0.6329271943496608,-5.048271541379807,-0.9364015788164666,0.13643982563425255,-0.20735146925602888,4.032317708858077,1.0539600032799672,-0.7120028878092698,0.23450784915719766,-3.1395759117264985,0.7020682430762611,-1.7847944982957082,-0.42638948580918307,0.15495653825480538,1.0199664203551508,-3.4380625938753835,-0.3758232769324967,-0.9369844048098641,3.023568116657538,-0.27381828231942035
KLF13,-0.11130155574890925,-0.27568331754542674,0.06350921185055601,0.5865125271927966,-2.405122953279778,-0.2690948769033452,-1.9290791215733902,-0.12339961504624074,-0.16587994928151248,4.751031763242994,1.2493625124062255,0.4309144373495895,-1.2513407830836092,-3.9968176625463445,0.5917107535483542,0.7178590183627821,1.4194875643890215,1.1775334708334317,-0.23113685669936626,0.10769859256510651,-0.26330319933058194,-2.9271319509818183,-0.024907886255294664,1.5050496783241707,-0.11397043934411043,0.9045462148642746,-1.6499628014188221,-0.006581884200230368
KLF3,-0.7409748058680946,-1.3607823197752902,-2.3168344654599156,0.8673767846548912,2.5609358025991464,-0.7159684924306092,-2.0967766326696067,1.1076700210492842,0.9910908179917896,1.2517595622608941,-0.39656213561938697,-0.47525188447396643,1.1218814175151932,-2.41962633644862,2.232615585061336,1.328797025023447,1.9921539641457877,-0.4437666243957827,-3.0217494736089274,1.6768957444774473,0.40893857718321736,-2.5327162639913383,2.3412209639765162,1.5339897269746272,2.4864323238231143,-3.766923556976799,1.7250638440420196,-0.3002067361277013
KLF4,-1.3065614088382702,1.2084679226088209,1.5166550497274613,-1.785826320447522,-0.22873215593293963,-1.5033023603648084,-2.2177337306231353,-2.1860378024209703,2.644402403007633,0.2109014417921051,0.3802549671539323,3.0052600212824934,-0.7976554406745392,0.7106038339768587,0.8350507666473652,0.4463546189799691,1.0947246218394449,0.4093246437882102,-2.709454510586387,1.8338399173791842,-2.9193769520948347,-0.2748123951034835,1.3730425832202204,-0.15083457555246074,-1.3088411219266949,-0.5883270830773415,-0.5949942911885503,1.809145497909238
KLF5,-2.4166056785621817,-3.504469078528889,2.5632822122880903,-5.930884410208256,5.655332504120459,1.65153921009326,4.57460501818483,2.253342685723927,-0.9068367200053649,-3.8491810868850775,-1.556058018074978,-1.9370538686344714,-1.8918658173261387,4.037154588202037,-1.6517398026359302,-1.7945329829293504,0.5391620478146844,-2.2534426572444493,1.6471673712611214,1.1865544567430626,-1.7644950177705188,2.8236969402337824,2.7784233672410537,-3.8445689513954595,0.5289086118602506,-1.3735889053838795,3.6205898554282787,0.4730712721960196
KLF6,-1.1523906707413831,1.8553538085827341,0.41265283995519053,-0.011814228927797338,1.8850858303863371,-2.6301760000394494,-0.796327894044996,0.413338428077903,2.26745796006377,-2.381282214647205,-0.8624960094030819,0.7079382784855859,-0.5351394203500099,2.1892507132548293,1.310379580360117,1.136671169140343,1.1411938718434984,-1.414650760033369,-2.508859386535894,1.8218925413950546,-0.6730836796987102,-0.8237171699259086,3.042190142382585,-1.999495765410117,-0.6256984296588254,-2.303313414821382,4.013820492755654,-0.3383519975935884
KLF9,-0.5847972097822854,0.49986730239987615,1.202081474288022,-1.9253505838167877,4.259507136511046,1.0341074594102206,3.7225184185428235,2.4436658397093365,0.35866886201483983,-6.232570928348392,-0.9862384534673608,-1.1398764968412323,1.226551758274179,5.979123267544705,1.9509898043915117,-0.4849214715623089,0.7780213975174612,-4.196430550522291,-1.2863742892301677,0.8919468122610824,-1.008517697109223,-0.6234382322632649,3.078914974863434,-1.2857724702996136,-0.2880361550284445,-4.006333385427243,3.7010036619343967,-0.5666359465796024
KMT2A,2.1942995192554844,3.284949033067675,-6.839510727135199,7.51374369434783,4.820596852625383,1.9122933424691575,-1.5205840041797762,5.205758268049441,0.24348469285181357,-0.5323769739883034,3.650840825108887,-2.033430832643539,1.910632143349731,-3.4829955711079568,3.6995486543645386,1.1747583027884345,1.2649383156923064,-1.9214045284940362,-8.177588447417476,3.5242425743550867,6.654567837177728,-10.356367943847467,4.699671556038426,3.6404155012045196,1.7067244035308329,-9.05002557616479,3.5064395357838722,-0.751676026623594
LEF1,-0.25761322595573893,-0.37776149963413536,0.5057279037024205,-1.7019761255189583,0.42270203467031364,-1.405007317397585,-2.6052287529235474,-0.7897930933853542,2.0758605992828465,-0.1313595449219218,0.7808429886746927,1.1284744118056724,-0.7048060468809332,0.8201991483316061,1.917815568755788,0.5581425424425194,0.4700671844098971,-0.05728864713372968,-0.2664118919815752,-0.18701208602228794,-0.8894968632247849,-0.9265152063650093,0.8909198706581108,-0.40185595577743016,-0.3202403173941029,0.37532455606886916,-0.31067829536062347,0.1149633270149824
LHX2,-3.216635653845496,0.8663872005310127,-1.1148404926889925,-0.1959334309530331,2.0364467006442735,-0.39881729878473987,-0.21084832440601972,1.3925569684332344,3.237732063001099,0.5263719200425054,-1.1546304171630415,-0.6901484378697282,-2.1749597713929902,0.61794849496989,2.2043512241877665,1.7550668182230529,2.299064267748795,0.25520471921782567,-2.803897406449766,0.537274786335545,-0.12111120962241494,-2.5693626288791465,1.1972326790231722,-0.3231497700397096,-0.8138518053651442,-2.4165909820004123,1.5946532792173962,-0.2578354907682147
LYL1,1.6608078440795406,6.332096292075465,-0.2684108668822206,5.98530779897102,0.7297374504984289,-4.407063311550483,1.3950437512347205,-3.7559815777464918,2.943127415751288,-7.3173039709358365,1.596278895631886,3.953405227763795,1.0459956019369125,7.668533019135097,5.746484460014656,1.3354597918980797,1.3461248602492109,-4.418154873228248,-2.4742857193905556,-6.297399710788486,-3.3370699012428005,-0.4616667151749762,3.345606616340201,-4.193666128088341,-6.188058025155506,0.186975353868277,1.7100108754296883,-2.3946191374117927
MAF,1.5886061169176868,3.145748668753443,-0.29135652899168846,3.7590736595192364,1.21175998876417,1.3409886827563862,1.489814653026624,-0.9682601145797205,0.4611521681740888,-4.750644443347096,1.1053767693988565,2.0518276882174713,-0.057582409033073885,3.6609312638959945,3.2614204403001223,-0.06576627602057677,1.5428017435605925,-2.798594769403575,-1.6966177840449903,-2.3679301198792624,-2.1305818726117463,-1.690384649975647,1.9365831198146075,-1.88156113647257,-2.2728862098891294,-1.9791228230507154,0.6737159100065874,-0.7992121525286889
MAFB,-1.074044361521291,3.2243851872196347,-6.130405773788278,4.43353645995482,3.1843610671543603,-0.4287996878646747,0.015079543348885388,3.4609850878217854,3.4012795497840886,-3.398969734463838,2.088954091662532,0.7286148751508176,1.706586660016761,-1.3149293198998235,3.151213839495109,0.9609325617227198,-0.02141574928909905,-3.337430843718207,-4.388143949554845,0.9263194527358987,3.0577276840603127,-6.020810594887499,2.2609324565752047,1.862580176992816,2.082446366072585,-5.500123494299207,5.472590358957014,0.07248399674628425
MAFF,-0.18517706839424772,1.540755526034503,-4.200950973372024,4.085399386806795,3.4708571903120244,0.21344707516863337,-0.011366000521155417,0.8317019749538304,2.046410906357242,-2.2305318685212008,1.9751166205134816,-0.21949413351987462,0.8117027015566567,0.32672336739598784,1.4295377228569046,-0.3699034620645355,1.1152052803316914,-1.2427834221070033,-2.4715669439288748,0.059771607459879667,1.9225148575778457,-5.282600662576846,2.402291427732748,-0.04305310543859498,0.7873480416380925,-2.561536969889828,4.085643960996227,-0.8499202368177657
MAFG,-0.2303918581571343,0.9620246625056825,-3.2684284766617524,1.5086860762934982,3.5376315737254584,0.23629385863099725,-0.7474885784522577,1.8322268636980712,1.0269292043498044,-2.5493270314566554,0.34558202517950387,-0.003950690660699271,0.13146230076634524,0.7213270453017826,3.0034778862147316,-0.7747746577686114,0.1056033366617545,-1.0401791710672827,-2.320204721427172,0.7500802214584027,0.9833993798518882,-2.173833166685802,2.7958173656512018,-0.28725867223405177,1.260544221698908,-2.2531063463203327,2.015390364724471,-0.6034864473535743
MAFK,-1.9816942322719768,1.8493589403415094,-4.475832329662137,1.9819999908629347,4.001867453676096,0.35475856711287257,-0.24224205736977977,1.8368187749335063,1.942025017303857,-2.465993974268682,0.22282036035026928,0.9800646085422975,-0.1899478370656367,-0.6793945304944435,3.254936093703565,0.205880394389866,1.1212195007512986,-1.4497809387895282,-3.196387201572107,2.280968836337091,1.1379850883636415,-5.131743154307678,3.5922907084025093,0.7807774842714287,1.3699062436238105,-4.4530755244567874,4.1088052871356,0.5598751163181074
MAX,-1.4191937670358148,-0.5187132584232976,1.395437819615392,-1.3507623915887246,3.6230207151424527,0.43889800619438796,0.35455764331518735,0.12021508518952052,0.9345673601931171,-4.4496792312316105,-1.338025686812907,-0.7050991785014792,-0.2100702306177441,4.422584952931085,0.5914596222330103,-1.404720332197098,1.3259738726914194,-1.0858930886437506,-0.465017509501369,0.3111761957411336,-1.179762020280889,1.1159890423139427,0.9425191712224494,-2.53793467399074,0.34871050946839893,-3.0341498086056653,3.9518156436331675,1.5783088654298207
MAZ,-0.4685909342736005,-1.0953041196515518,2.4531476964184598,-7.104525808094425,3.1854196108843067,1.8284138098687694,5.475904457602627,0.1871284724068537,-1.069466258243649,-6.112077498479941,-1.5760226450311876,-2.4246034656770545,-0.31239172578058244,8.493636905480066,-0.13618990820955676,-2.9650739447410346,-1.9404340693680628,-2.167338991680613,2.873123032934588,0.11000157247611456,-0.5316110007654404,3.910472706590335,1.7964525994669267,-5.65006972118047,-2.149213438439786,-0.5987728546964125,5.0724989839687575,2.6842306090454646
MBD1,-3.2608456214077264,1.251335753238043,-1.364007759814287,3.403978852995367,-3.2619624524191377,-3.2121853909003475,-3.4723826416953734,-1.85032927525075,5.682025650518492,7.1279043652016885,-3.5188655868003824,1.8871539684826044,0.1443710379210002,-5.210752223833435,3.292343759904515,2.50424497413502,2.3342938230802557,0.3624878767319153,-2.3913883258871107,-0.5280591866390812,-0.09179713142759953,-3.7925370885541856,0.6692187407566937,0.20719824244519905,0.8409065881944354,1.3334027548972605,-4.0263057423617985,-1.6432548575373627
MEF2A,-1.050450489173846,4.758675257965159,-7.101890550474068,8.108863085910738,3.8146626705470235,-2.228011622535627,-3.401004603406701,3.056787800805143,5.1337195077480455,-3.0938734211882224,3.7908743894131245,0.6471865716469992,2.2616820656775958,-1.8393779521654428,4.408737233117737,3.511983292072936,1.8750737722879598,-0.933250308899256,-8.02849682005035,1.248584261785105,3.4855727098382077,-10.044747183768177,5.8262127959580035,2.4055715664976813,3.128615016844041,-7.622219847574975,4.429480545161589,-0.5288811753523095
MEF2B,-0.14268883590797196,1.0176870158862503,-1.7302022320723829,3.4889880819795347,1.9980325761984543,2.273813618109422,0.4260921437636705,1.4242647882051611,-0.34502032826553986,-2.2906679395968683,1.4723825927636571,0.3419575399214111,1.1562477408754914,2.41101949731716,2.3039925284116007,-1.3858961957623857,0.34547663405306694,-1.8268490789216556,-2.2477794918143017,-0.05160835848934786,1.284739795633598,-4.342806013159061,1.8396704232447878,-0.6552318716471232,0.40891264824270135,-2.4596507370294702,1.366142239814911,-1.5239245613656207
MEF2C,-1.3632071081460722,3.343907229288992,-1.5599552179503124,3.995465577513162,3.4909565493369046,-2.5680851527264337,-3.7472643455517094,0.00752078339278453,3.0459176555012966,-1.667645881715982,0.7297743621794222,1.8088517137267677,1.0145884330723784,0.5392480911139766,5.266568354027337,2.397268732621013,4.156611707671552,-0.03709075553894869,-3.756591061946344,-1.9610992591364378,-0.7451446534695184,-5.845575430310245,2.250339668000352,-0.38938525915647926,-0.37928988492457255,-3.579838307396244,2.4613629458375974,-2.9086421570050773
MEIS1,-2.160901260033566,2.9852794007155223,-3.077842607026037,4.01458548019759,3.7430765703318944,-2.9036649370000576,-3.576256981501898,2.0486164691968476,2.9934417311910573,-0.9760372845482955,-0.2733467644872398,1.593671382399739,0.12888268803120026,0.24504728778872018,3.431152224150893,1.8198828645184422,2.8871035593831267,-0.18735634464941797,-3.9996799110060373,0.8174523105988435,-0.586015994834611,-5.299789563985587,3.0437327610631875,-0.44754784183752233,1.1776782715756358,-5.2587312590696715,3.017777154767595,-0.5878432398951908
MEIS2,0.532536241486873,2.0108562551544686,-4.4354579568080466,6.001274513454358,4.079530837083976,-3.016999326613397,-3.0902089990943833,2.961198177867951,1.5950546133665904,-1.7276372398365905,0.642427409050222,1.395911321915155,0.047076153318319734,-0.20389610532246674,3.9963110474795953,2.302895462430027,1.3371010677991986,-0.8164792990509352,-5.698947205929743,0.3900651704193456,2.0537948733039015,-6.245113463151839,3.848513354665605,0.6422238405881492,1.481204914497406,-4.046377768342171,2.327517448562452,-1.325694594567411
MIER1,0.9446264354296999,-0.9515577484514637,-3.408005386738133,1.4345863896025273,0.7108500548183873,1.662654958339413,-1.4733343880753924,1.7253397776548434,-0.36767759964174485,3.519877853086528,1.53683300281384,-2.0204229199189485,1.5035515538732604,-2.60994928671161,0.535294014862233,0.3157662857791463,1.2261392590236215,-0.0016207596870535352,-2.3474187000817412,1.1931548112452233,1.6234705078755556,-3.3960693114233407,2.1999542708120057,2.0744983338313325,2.2157349056123694,-1.4324828735326673,-1.557854419822723,-0.771444778443995
MITF,0.9663663789492732,1.2796543006776084,-1.4807885692363103,2.1504242632063777,-0.6031662413417476,-0.278460835387731,-0.34647943821355975,1.6247038410800376,-0.5855429574967351,-2.1682072452095418,-0.6372925818540693,0.08620018207162575,0.2943974089027658,1.3649919312500975,0.4001264993953945,1.3488767085373952,-0.3060637332981197,-1.0420454247175144,0.47600493424551754,-1.83617891209751,1.3361739791009262,-0.49993651609949924,-0.39187596564150295,0.7327747581483942,0.7382594243562591,-0.36304648899758896,1.0830285465955858,-1.6319316557094194
MNT,0.37214644374621036,1.8739246983230744,0.17775981813713895,2.8423158671818616,-4.332772355821391,-2.4818514153653464,-3.7948477137095695,-3.291580845631373,1.9120136842098558,8.094885516355236,-0.642594928982912,-0.12270860878809661,-0.7579687272924036,-5.741509425837832,1.3566007316045843,1.8800816935669362,1.4132592729941322,0.2323228268168759,-0.9791426936678846,-0.9499069827220243,-0.9167569546525212,-1.9648356617299858,-2.7620073972955983,2.0808284520002003,-1.0889608396837223,2.541902100530432,-3.8939619113318624,-0.17314350240901968
MTA1,0.3634294569269201,-3.1127061023183504,4.8844617009983065,-8.010903053604668,2.473012371949094,3.680877825239716,5.394562510489571,-0.4828881453958786,-4.423354804406062,-6.031881287051088,0.6838793359702261,-0.7340233810523943,-0.7766156170201245,6.745997767553118,-3.0429926576320403,-2.846961928617785,-1.650237635843362,-0.42104556558562095,4.2963671610855645,1.0739984498310777,-1.3868485618260142,3.5933694349044765,0.26360574400881676,-3.7980499706536115,-1.4572805061539535,-0.3951946430903273,5.743061191262508,0.6279752881636506
MTA2,0.5460409831535203,-0.2656647449530371,-0.3007427653273292,-2.361833832667979,2.7544568870910737,0.7173756992534326,2.2811466604719235,0.001080177330905337,-0.15270942451787323,-5.202702163087212,-0.8597799174375926,1.3802901750893362,0.21293480304698398,4.572096874613287,0.3129341746019356,-2.304485610748417,0.15480580216813347,-0.9080091378842727,-1.0894958676843394,1.4646186046217036,-2.5777428741453803,3.3434656367931073,1.6050968544072122,-1.9941701563434213,0.4100076273474506,-0.9792850481721093,0.5964927293897926,1.7254847885199103
MTA3,0.31060949303932456,0.13585272833857348,2.9840905400009428,-2.341450841175781,-0.6438618710072302,-0.5199628573133003,-2.4288388883534906,-1.5323074653761548,1.0017082164279707,1.0080021068772045,-1.1773274300492533,1.2278853989677079,-0.8248118625352211,0.6599311245475472,-0.14358407829783124,1.212487285396602,1.4736701008404742,1.0921951618896728,-1.1310128534752797,0.31942840008871415,-2.440998573733438,2.738053800757875,-1.8993247307298111,-0.19404060697629652,-0.8296644738230937,1.5235930112882412,-2.5764701979080478,0.05966399428520654
MXI1,-1.2703987093889506,1.0822698748158193,1.8711741437087346,1.724061227956175,-2.6125077971286346,-2.364988141826633,-3.9603249776703517,-3.1621020786378,1.082339186552304,3.2909718548718665,-0.7667570808340868,1.7949717099842173,-1.6416313581992654,-3.2407368118297426,1.4420348461848174,2.8928047239935997,2.1556207324286314,2.4975723909301193,-0.7416872604020255,1.3741512583070794,-0.299146016912102,0.02971129086566091,-1.4138479465050537,1.1060123265899267,-2.270516615018307,1.7568669339195546,-4.219293612486111,-1.3605221180883358
MYB,-2.0193909677913817,1.3559751710986585,0.14803309373508064,0.5056757787039775,-0.22714383307660857,-1.824782237439343,1.805804226008216,0.1253599521609729,1.633335273563358,-0.8754430960864416,-1.8023385709034445,0.6437396711983532,0.7432257711934698,1.6151805638269665,1.7389811695405242,-0.5634889253652767,2.5984093811212006,0.03714307761953944,-0.5876876891185109,-3.1292073035624095,-0.9528054002681542,-1.4906051280039965,1.1425630491675984,-2.359804317892743,0.679305491937107,-0.9388046861697252,-0.570129617992877,-0.11707975888857106
MYBL2,1.490331384606417,0.990786411108608,-2.0493684177300824,0.95340282559115,1.331366582799591,0.7332024201872056,1.084004304716951,2.5199398423359938,0.9771250394995392,-0.19979107913848562,-1.1337672394889267,1.1663173443105002,-0.8657739799888073,-0.11735076569957338,2.701150469878613,1.88073345878538,3.743371320317961,-0.2101570450873465,-3.96102084290934,0.2987092795038538,-1.6866716736872678,-5.692868705551365,2.9282160023518835,0.9285576871161031,1.3171861270298175,-4.758605399823143,0.5615487385252781,-0.22916579392503084
MYC,1.8536715459806603,-0.9754315044855474,0.5425620481329152,-4.109384208169113,-3.4669516534683704,0.4232675258572218,3.269563283862685,-0.8534009087969805,-2.4533004873591473,2.122142825289318,-1.7807391389959886,1.399302390572596,2.2490554784389136,3.2558108939284534,-3.707834116859994,0.770597036014206,-0.5454422498156651,0.7923862301389609,4.24623852224032,-6.399303705147087,-5.221462773680662,4.755132927452297,-5.364947746048916,-0.19564334538180025,1.4810751630735428,3.4378607326709223,-0.5301166604150913,-1.4548629845867982
MYCN,-2.1565063159729405,4.104050750071995,1.0137092655735238,-1.780539664242119,0.4153185598918521,-1.2417075543792433,2.8736337719079126,-1.7286715220266338,2.001549484136962,-1.9104922762702052,-0.45969728190169545,1.22447063883736,2.19249749136732,2.6036845471258325,1.4285514276313638,4.136078901029618,1.4189759256733445,-1.804639913700011,-1.4964445266058428,-1.4751324621681814,-3.4825509373748695,-2.689093986977124,0.9251281316577024,-0.07244027748157401,-1.9855389185002668,-1.6854159340709158,-2.0005239365789325,2.5674893499837244
MYOD1,-0.2965954159048061,0.8469848795190796,-2.5400948994601276,1.644135476176946,3.5734588307542663,-0.6202587559377423,0.1911380662651736,-0.41176500589969317,1.1367744657874816,-4.20163394101806,0.06491655046798131,-1.608620500254519,0.8103527046586386,2.0102895453917897,-0.13346109981941642,-0.9824622797459722,-1.0519279128732955,-0.7734487374982125,0.5011750766608761,-1.7380509579089443,2.1036985246363127,0.04634332848202645,1.7397527296804876,-1.3652857830699812,1.980381159949744,-1.582180544386852,4.08031007471208,-0.736808302135518
NANOG,-2.753477517463354,0.6081089876773166,-2.8366912758184197,1.7422515622912624,3.405835430751383,-0.22278963575675237,-1.4345120281324142,1.0971309002711345,1.6144543714220074,0.024561645709584246,-1.1077705222990237,-0.22633363444348553,-0.14823832253594174,-1.1942382956799162,2.74236539712476,-0.8894232357291989,0.46836860363528293,-0.7293435981058319,-2.2190870702548544,1.1105947991747374,1.585617932161906,-3.384998045254757,1.906052903924487,0.50892298547285,1.321913268082561,-2.271010026242778,3.2767520732096505,-0.03713031299505588
NCOA1,-0.24769110966992103,2.6676878621160642,-5.270640513873329,3.071886358431135,1.5042851658130116,-0.35592442898548643,-2.3000233347159575,3.5786138443433804,2.3148014005235633,-0.9991908232725517,1.556914976676921,0.28482543541503325,1.1726063172813586,-3.6839491650379546,1.4813786153794388,2.3722769923169102,-0.417550405612272,0.2274571107436491,-4.996980133333711,1.0565185514439763,3.5272106135341983,-4.619002795039819,3.801767551340621,2.3884299061095953,3.0167134450004873,-6.101377145560318,3.3863051746362762,2.1144806250912067
NCOA2,-1.2448253936056655,2.6194712758311036,-4.750273759910438,4.52001775535689,1.818851679106289,0.27609561264284255,-0.8155997893448923,3.8389582442211343,2.468512375727152,-2.0676593494954467,1.690519899408146,1.4984502765911039,1.5726417035319658,-3.807232148398418,2.943463184247037,1.3880186822998648,1.3124954415346852,0.7660317071411208,-5.944607318807247,1.902722466953379,3.691628640242309,-8.130747729727982,4.259002264507334,2.316474436576958,2.364332636945114,-6.622091083064602,3.4643270964406963,1.935122870783781
NCOA3,-0.06418831737782008,2.8650497173467606,-5.526800393994118,4.1258122204912215,1.8891191225540642,-0.4120893497958167,-1.5627755532931724,4.136081020290353,2.3628342346594775,-0.6563923884677032,1.7982708183713665,0.4048806921862873,1.1278914153900248,-3.1384592214251406,2.353258516066083,1.568453481213855,-0.08234259464602069,-1.8172293871054983,-5.432552054251862,2.5720681630301883,3.5539084786200186,-5.3216509958100975,3.4417935342323602,2.5346674380827583,1.8236550405540375,-6.0614345528991835,2.2051368577955217,1.2275909078658225
NCOR1,0.7695975024061527,-1.805629224812934,5.895608057931801,-3.4993001909611086,-0.997357437182613,-0.5225670626564014,0.9507037294246098,-3.691763020570965,-0.9584478953089466,2.713972537935883,-2.4857616512991223,-0.35224009289615316,-0.8840647047637409,1.9480802383314748,-1.4710542318486663,-1.8998579979016048,-0.21190615715691205,-0.8682160077666948,3.756850268257863,-1.7948428552580675,-3.577809154506923,4.458454941417182,-3.4698398860421604,-1.2127190036968936,-2.4618981991485978,4.271849487238432,-3.3453518860966076,-1.3136421174989665
NCOR2,0.604884153207539,-0.1065290258720153,0.6755780724909608,1.5890802304756473,-3.565003879371846,-1.8768176960725997,-1.6123144800074738,-1.9703215824797924,0.4357265245685113,6.451937264144438,-0.44525055189728413,0.20095641831958097,-1.0026931577141267,-5.700378858597304,-1.4506572094299224,0.31942609530273863,0.4067305002193093,-0.9016307434937822,1.9517584844610345,0.7024005799852666,-0.06196065026178125,0.5139582092189885,-2.5473730455232864,1.0248798088336037,-1.272271785620796,3.787721174723301,-4.082493547429384,0.10738073932793307
NEUROD1,1.3215327386480775,0.6351101701437091,2.125577896139869,1.043029043503368,0.10760433128087081,0.3021804733987046,1.6060162505923155,-0.24074572626328727,-0.0864612286468473,-4.108003588204389,-0.7783964516397723,-0.4332665709906478,0.9755148657799697,5.131613041356007,1.076472773549521,0.3636992871879726,-0.09146048828916882,-1.934152862019648,0.35722838215412545,0.00841014200878824,-0.5782147363868858,0.9266831651830478,0.38569522660571376,-3.541382041483331,-1.7605780984230879,-1.7100925275637244,0.0970098550486423,-0.030678920042358684
NFATC1,-1.3203250624026146,3.02927353768686,-1.5806259591072949,5.5079382181419305,1.1460047311849182,-0.5132226058793673,-0.39036806111926803,0.7309831388932126,1.8012225404901698,-2.096148568581832,2.4409006610762933,0.4838816727636562,-0.6524760265791042,0.8934946411424208,4.049181221923786,1.4677959284130122,1.733967959061908,-1.441596606369456,-3.531376563541153,-0.5480765857579281,-0.9563947817585351,-3.9248572877533063,3.0712227252795574,-1.9315566862795315,0.28109445508837294,-4.035120414803645,1.9088062888874389,-0.3760342929176726
NFATC2,0.2647400137784753,1.5935547476220346,1.6904998271917913,2.3975100103371925,-0.9336205933507234,0.018032291069895758,0.7459812646297501,-0.5786015211553734,0.11392080761172231,-0.7728431895674683,1.737638628829719,-0.8391647774491855,-0.8797476629645284,0.8214372035026707,1.2335331367616535,0.7574809544370341,-0.3701962314149205,1.1732224644859268,-0.3927909162619006,-2.098778829129002,-2.199257858883748,-0.5775686887648463,0.24355475399973878,-2.4393148691466098,-1.5614201960947427,-1.018967751660184,-0.03761606608698517,-0.16036523652281626
NFE2,-1.604969529994044,2.1759621248044843,-4.029969272673044,1.9946083474723444,2.288117538230275,-1.1958897644058186,1.1892409068923766,1.2094887109670822,1.1994116190328283,-5.539917181898097,0.7708178391066777,1.5900108282578183,1.3131805402279777,1.7733796422054608,0.37637600936853693,0.583098120990213,-0.5323728300276005,-2.5092363088074143,-2.203181704096109,-0.6778763689015131,0.39989952716299815,0.1959031143440045,2.1445533606269844,-0.2877844106744467,1.6583883492919325,-1.7473684382005337,3.4466149496998493,1.5117682332203413
NFE2L1,-2.3493296794069285,-0.7533255420668327,-2.8560677278049065,1.360125685508655,1.924801656139352,-1.6577534778221705,-0.6821592253867161,0.5910985108511135,1.871122444539438,-2.3791652564122647,-0.6732389971054584,2.056164292723595,0.9801223878173866,-1.0745842176430302,0.8712474477784805,1.1811689663499056,0.2944983415319731,0.3493729989461656,-2.856041986125081,0.6654698275139684,0.060985104424513395,-0.8414139144738273,1.2973532923002045,0.35557538227631896,2.572845991511608,-1.9441251862393374,3.236618678639818,2.4857941980404132
