gene,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
ACBD6,3.10567645655446,3.05336331489772,3.23468096315389,3.03490698067252,3.27576673653628,4.19901847349537,3.26471599581364,3.16702454512244,3.22135053101294,3.18476542819645,3.38188322161862,4.35831153391782
ACBD7,1.63203572633392,1.75058207896574,1.71001633371293,1.68277666076739,1.79057759729388,1.65746822194782,1.7466722964839,1.76904437005385,1.67137138185331,1.82494563450933,1.76728286118275,1.69369169431052
ACCS,2.96746616822862,3.20432848249761,3.21128863149137,3.35384383716872,3.7104224337266,3.96394592171219,2.94765334308266,2.9523434002973,2.83039240601862,3.30034200714816,3.50634646981172,4.05930020913283
ACCSL,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACD,3.32801419335249,3.54915933041427,3.33561560719804,3.29021304181722,3.37921041440829,3.80154547767463,3.54315722907487,3.69300917829771,3.66815728559919,3.62207227304197,3.72411527833608,4.07472532258596
ACE,2.30968309577205,2.81247045623646,2.95669713179728,3.45443397973398,2.36217329905147,1.60788040993346,2.62072644322478,2.81077405831495,3.2274870175739,3.51724307886104,2.22033827165194,1.5927380095124
ACE2,3.63829973381083,3.47909687323661,3.68148886564835,3.01386677667576,4.15935183016588,2.76312925832246,3.40308935284806,3.74707798740986,3.82815583939045,3.68733206639156,4.65916818199833,2.52211019834275
ACER1,1.58496250072116,1.7372016029003,1.62426040954928,1.6155008231555,1.58496250072116,1.68355895292146,1.58496250072116,1.62918498481652,1.62513256375479,1.61868980169209,1.58496250072116,1.65224775035715
ACER2,2.04150059407057,2.20689487377721,1.98651103409866,2.12679818129031,1.94844740838009,3.77948665796523,2.05522000163302,2.09293952334937,2.03344887329,2.21704329374173,2.21139724853489,3.51292855233585
ACER3,2.9275018921855,2.94636643788957,2.89393771685528,2.85960112782329,2.88171469455276,3.46506537719449,3.02934479838279,3.08231631210181,2.93644558160129,3.11605785276684,3.31003585272244,3.32812451747609
ACHE,2.6953535437698,2.97784963495981,2.70318039912566,2.841472499397,4.01508696374993,4.51119789648134,3.1498332713965,2.95308193591796,2.92493699650405,2.80413726094529,3.39347097484723,3.93637394252867
ACIN1,5.2927190701937,5.70425232765586,5.60532894048054,5.45662366665276,5.69110312203802,5.55199412384928,5.59420968116924,5.93673059334589,5.89338767730312,5.87865728330586,5.82296117079443,5.919523187319
ACKR1,1.58496250072116,1.58496250072116,1.6326621975957,1.60362735157605,1.58496250072116,1.58496250072116,1.58496250072116,1.61204079798635,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACKR2,2.86103600307341,3.32099551566166,3.4585778834476,3.57835743354571,3.41298860375462,3.63331152266553,2.91158967089656,3.17698749865548,3.19460070944411,3.35636696140516,3.6849182615228,3.61042871426693
ACKR3,3.68967243103546,2.37575183617062,2.05876749116059,2.69845766112432,2.69990353829847,2.29310525610128,3.58621149556998,2.26086416616097,2.10465937939199,2.43476676208594,2.66718282494279,2.18846764966822
ACKR4,1.63957530638074,1.61025766590229,1.61006875113475,1.62368002383656,1.68828089760909,1.60642590639676,1.60963181292074,1.66816242531619,1.58496250072116,1.60649484830096,1.65841461293971,1.58496250072116
ACLY,7.29087247546356,7.09679973814939,7.10219586495437,7.05234509553726,7.35741715266728,7.5760362650768,7.52724443224353,7.46689465611841,7.28072991176233,7.15575884010336,7.5085707693614,7.32116027033176
ACMSD,6.65571950201668,6.67944958728335,6.78965001313737,7.05828173171928,6.8216281491254,6.90629897905137,6.28130741658001,6.19580580837232,6.21388957826275,6.056309706261,6.48759099256079,6.43070525894713
ACO1,6.6387705818332,6.60323973328586,6.65433140714415,6.70622662984083,6.30160570560823,6.34426015469308,6.59046784485712,6.62258519302049,6.6440266179067,6.74735445557299,6.92893710770441,6.49654630454627
ACO2,6.81367597371872,6.88320006966464,6.86680000629787,7.1303151880975,7.2826516880764,7.53492476811456,6.65128116413082,6.69393086664282,6.67447193680542,6.72409784051996,7.21630402128958,7.83945252756427
ACOD1,2.45347007845983,1.85177493049242,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,2.02871812918162,1.67172313881824,1.61175011155326,1.60743701002595,1.58496250072116,1.58496250072116
ACOT1,4.21631329160189,4.41324226961893,4.17745165738345,4.32968299436902,5.16919563492866,5.35988923768176,4.41484922397231,4.60101415987733,4.35293579888014,4.50420184526236,5.13436851845246,5.24018316319426
ACOT11,1.61728867252824,1.64370165985772,1.67156022355383,1.71175136300728,1.59748967168278,1.62256963113117,1.67008415892736,1.67435707404434,1.6805851648794,1.69530756030729,1.66564802079485,1.62303329880826
ACOT12,3.58002254665858,3.72388950053631,4.35103692384762,4.54052795084562,5.67748195455993,5.61332637899289,3.46779536454648,3.63677017491893,3.78814358204984,4.25836585187817,5.90289837542434,5.73448360925181
ACOT13,4.31654437296273,4.27788247701739,4.35191556695263,4.6442827767456,4.96776717691162,5.035351148067,4.20164851777127,4.29236840872498,4.46195940907195,4.4962546163898,4.92387661548449,4.86239579445111
ACOT2,5.86356207583807,5.75646987015117,5.74335365018294,5.7133967171646,6.74732574947075,7.07335452066896,5.89519639125811,5.99631132919415,6.0558350924007,5.83348878932179,6.97104369419189,7.1821727542477
ACOT4,3.94140365231498,3.7404996764056,4.04271011060839,3.91205267538999,4.23073021374037,4.94999976954679,3.98148893790189,3.65507090219512,4.01917704073593,3.96248163461854,4.4960166348417,4.82168077149146
ACOT6,1.58496250072116,1.58496250072116,1.58496250072116,1.61069110053317,1.64056091779949,1.58496250072116,1.61751192577332,1.62224773685287,1.58496250072116,1.64125394232596,1.65786219038765,1.58496250072116
ACOT7,4.12070708663316,4.01497941038055,4.0559826951058,3.90485402537912,5.10027582173107,4.05550454165892,4.12155201097848,4.23401131411627,4.2770805253382,4.52502179196704,5.01499184039056,4.12826817254242
ACOT8,4.20925724873577,4.38706652907072,4.33621173583581,4.31493154154453,4.62866396066903,4.65026016052145,4.28620746689317,4.33426632332108,4.38109432649392,4.45559990782525,4.79800224312114,4.89750486962735
ACOT9,5.35898951713089,5.40368711470681,5.28777202974991,5.0887639339023,5.48921798237353,5.54206811362947,5.44407095905372,5.45100173942026,5.44077277247714,5.43459444326944,5.83164245765348,5.61918193617751
ACOX1,6.05472075753863,6.0528246137817,6.0732068655002,5.85279247430195,6.01967539119324,6.15955088579229,6.01899580087664,6.05622543072013,5.98362055210923,6.01873259962313,6.47341786890092,6.38991729010738
ACOX2,4.19702725922504,4.23200112015753,4.62422928556175,5.07782293263623,5.80013369046586,5.41038016996552,4.16630514598695,4.44180083688651,4.43321899489613,4.76078374395823,5.44851660021405,5.36841670392263
ACOX3,5.77547827905323,5.45085466612121,5.19327677082067,4.95393919804832,5.82840406540616,5.19662615345388,6.18640732036369,6.20268183507303,6.12040680527069,6.07889220048698,6.71759310815151,5.35808183483876
ACOXL,1.59757134296686,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACP1,6.14032511595337,6.15154150085165,6.13544447598218,6.04131055539105,6.51626647965607,6.56091330157581,6.14545987449417,6.2927226906406,6.39292145410798,6.38822437189738,6.69867397975311,6.44114484379515
ACP2,6.54827508222577,6.54763941399982,6.50134941310316,6.48509422537947,7.0763703911101,6.24366231745364,6.47247662824142,6.68057120352219,6.69362629055391,6.4702103835668,6.80728701957316,6.32887309779633
ACP4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACP5,4.00194898270653,3.98752301610355,3.89707050789252,4.45670091565646,3.02393535332882,3.16410580456343,4.3381734535127,4.01748016987827,3.83087948513418,4.15153370018612,3.00939381178272,3.17604735468515
ACP6,2.14076673746953,2.08870871151583,2.0633039972688,1.99422698100435,2.10953181937407,2.19960057618451,2.17073202636128,2.02379538768365,1.95899424103452,2.05855995264541,2.15566744648383,2.38362538941794
ACP7,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACR,1.58496250072116,1.88417430940561,1.69096934976494,1.64068541487768,1.73224927697205,2.03797840925944,1.78636279863423,1.74148354303039,1.72763479588004,1.73402775200889,1.73997180797698,2.13230525620287
ACRBP,1.73396212768282,1.6134646561878,1.69493715373112,1.6498791717525,1.67851985269589,1.74633877649903,1.86473337675603,1.70834833497761,1.64223377283413,1.67967073524503,1.62684969998082,1.89491174831263
ACRV1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACSBG1,1.59354451621778,1.59283361671342,1.60054438481393,1.6149908738511,1.59815313586471,1.59827712133795,1.60027232551983,1.6284499497385,1.6008931080325,1.60495267139185,1.58496250072116,1.61179807204123
ACSBG2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.60071983355419
ACSF2,4.44568538737392,4.35190183609874,4.26010975885848,4.547344179446,5.35575997544229,5.25014077920797,4.32418620493952,4.23530096140955,4.16507387458133,4.44846549232325,5.14688315024772,5.53654938660604
ACSF3,3.90285968872014,3.80630922030381,3.80287982477016,3.78987951883787,4.12312246839775,4.68783018001564,3.91217709016387,4.12024121471352,3.92761888722491,3.92487265357305,4.21717933589366,4.84805883524476
ACSL1,8.04617665206631,7.56700694579698,7.31421386549949,7.37419770238092,8.46897634932033,10.0204118381474,8.05490900876717,7.62425507594709,7.18031244822862,7.07209436379716,8.31252535033654,9.69222328162408
ACSL3,5.27629207009842,4.91645621744154,4.99890575774324,5.25285361516022,5.83015366203931,6.33734654388323,5.32544786208163,5.26443508682017,5.13690715101777,5.27251875929874,5.81322925593853,6.23477829882575
ACSL4,4.66934641784746,4.6436298529531,4.53374545547235,4.77656126167214,4.18429346299076,5.42168142944921,4.69679940128086,4.68391155640574,4.44770893940731,4.55942481874095,4.80746583398194,5.0619479713869
ACSL5,6.81801778212185,6.47806173943588,6.31167907977667,5.94193947733254,6.23784696906339,5.79709840850244,6.69722761736802,6.59542139131291,6.50256686944506,6.17750121093436,5.97612271600862,5.62214539771257
ACSL6,1.74596465900888,1.79242152778394,1.69163755010125,1.71606403114482,1.86240892886779,2.33842474365809,1.72315967587824,1.68926504135652,1.69394969012775,1.71775659012902,1.94293183362303,2.64711410874222
ACSM1,1.61215990033583,1.63445357678964,1.60973383343687,1.6231659214447,1.92258616689568,3.86573103823477,1.70275359354395,1.64021960010549,1.65963849730737,1.58496250072116,2.02931254517871,3.56111670130279
ACSM2A,7.11523290390139,6.72991212710449,6.8505944535129,6.16373874760955,8.39414402507169,7.46729578904795,7.01256353119558,6.9550395135825,6.90820208541931,6.99090188681788,8.33278980468263,7.92000081961018
ACSM2B,6.33457955732062,6.11862154512251,6.49053036155683,5.95662377808478,8.00432475460015,7.73671656362111,6.12169155416945,6.2213997914737,6.27416122848831,6.38248351683891,7.90716790988489,7.65019515886211
ACSM3,2.60745856688723,2.95574870717296,2.88176427282793,2.83968068840787,3.11795184301574,3.73805310985719,2.69753074850395,2.67934755684938,2.71569383639545,2.78017100395738,3.35051564954624,3.85161765626362
ACSM4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACSM5,4.98086819429457,5.11365527035374,5.4082747796459,5.34504824613114,6.64353637927059,6.9711340468775,4.87219682807277,5.0305092010782,5.08850588312677,5.28379225090897,6.35251897677087,6.5896537508966
ACSM6,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.60236725579909,1.60497113180441,1.58496250072116,1.60578107088755,1.58496250072116,1.60013712200865,1.61999160468781
ACSS1,2.71520510891629,2.6193667176569,2.65250265927617,2.70358795668339,2.58302192426625,2.57697919338998,2.7573137076685,2.61341907043442,2.54866785533345,2.71472031836817,2.97166919034727,2.3313084729745
ACSS2,6.34623178535121,5.88345957860573,5.89375044646206,6.32153751991923,7.16149540545896,8.07446709925415,6.39679522364037,6.27114866779694,6.04161342102095,5.87345111046142,7.20065607773959,7.811817233665
ACSS3,3.90430865024689,3.89365522848399,3.83892384460464,3.91310660592882,4.59252472906022,5.14155135438411,3.90196336129601,3.86409510137917,3.88077404317906,4.07877390996543,4.94586153827137,5.47269633699812
ACTA1,1.62666638735416,1.62324791534966,1.62296325425002,1.64342497816415,1.85181313104643,1.68036804287901,1.92092128213894,1.8606894219379,1.73443369532338,1.74111513503782,3.03239810077145,1.65004740047049
ACTA2,5.24895695435077,4.92091973050143,4.71086548912882,5.31196826380351,6.30845118622428,6.25906194608346,5.55512425600958,5.24817414452622,5.24150512029688,5.94469045588652,6.73459840138237,6.21902009564094
ACTB,12.6101433169561,12.2777805216846,11.9924146123309,11.9090556505091,12.5715661237183,11.7887637927675,12.9198382372886,12.7102625693528,12.6376219704764,12.6030950793612,13.1538116563425,12.2269405457725
ACTBL2,1.81470322210138,2.07338387662361,2.28839352537356,2.2406202033675102,1.99220344643202,1.60244774835657,1.79202544197935,2.05626654117809,2.07950334052257,2.73766855580298,2.31494868795793,1.65450477791363
ACTC1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.63903198535983,1.60068049925719,1.58496250072116,1.59692206912631,1.58496250072116,1.58496250072116
ACTG1,10.6264389341376,10.4106851633269,10.1707405223011,10.3127846639783,10.543423883859,10.6523311869408,10.9522880492813,10.8959440592315,10.9426675816753,10.9326007128083,11.2473397965082,10.9613290338118
ACTG2,1.60371717644959,1.58496250072116,1.58496250072116,1.61133779110787,1.72340582346508,1.58496250072116,1.58496250072116,1.58496250072116,1.61967223934755,1.65672301828552,1.64747950145494,1.68534353780427
ACTL10,2.30621922571444,2.34528193331225,2.34082287007057,2.1432674422413,2.3210775555122,2.32651180487733,2.70871571077842,2.74976363421413,2.68710640635252,2.23850246358874,2.32759581813283,2.2588078438376
ACTL6A,5.19578688229564,5.12314376154037,4.98403564763443,4.61052916870102,4.95264994200666,5.30257322634498,5.19702633659672,5.12786614121128,5.42983071277258,5.06232925155275,5.22354400083489,5.41227215500218
ACTL6B,1.6255426646653,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACTL7A,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACTL7B,1.61131026048575,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACTL8,1.6833395718442,1.76053667797538,1.64544290934572,1.65501227671435,1.61085074262894,1.63675863023178,1.80930643617306,1.78003554619823,1.89619850145095,1.71151552422279,1.73742014092015,1.71263300876174
ACTL9,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
ACTN1,7.43467158851884,7.36421149964045,7.31762249208482,7.45252293648695,7.8071301358943,7.26078272955194,7.81387957959137,7.86403118432602,7.87410372124731,8.0581546058509,8.48548790741558,7.48710174050173
ACTN2,1.58496250072116,1.58496250072116,1.59617535349359,1.59365705981454,1.59445238646942,1.58496250072116,1.61776364407685,1.58496250072116,1.58496250072116,1.59457259835968,1.5933113827103,1.6042946775703
ACTN3,1.58496250072116,1.58496250072116,1.60123825864167,1.58496250072116,1.58496250072116,1.58496250072116,1.60095415137248,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
